grid_xy,,,,,,,,,,,,,,,,,,
id,Shape_Leng,Shape_Area,num_occurrences,PA_count,RoadLength,RoadDensity,GDP,TravelTime,Elevation,n_total,n_in_pa,pa_ratio,topographic_roughness,mean_pop,log_TravelTime,log_mean_pop,region,sampling_effort
1003,110.2077619,82.15854469,3,3,7.757505119,0.012412008,0.003185763,638.3300853,3666.070847,3,3,1,129.7166748,8.097266197,6.460420886,2.20797395,1,1
1004,110.2077619,82.15854469,13,0,309.3904314,0.49502469,0.00144292,282.3609756,3891.055771,13,0,0,117.384346,15.67865658,5.646721617,2.814129853,1,1
1005,110.2077619,82.15854469,0,0,111.4336161,0.178293786,0.003184495,462.6841463,4295.564561,0,0,0,123.8473358,7.836809158,6.139203601,2.178925857,1,0
1006,110.2077619,82.15854469,1,0,131.5681582,0.210509053,0.003539391,964.3390453,4830.641976,1,0,0,99.59578705,2.198468447,6.872479382,1.162672085,1,1
1007,110.2077619,82.15854469,0,0,29.67843706,0.047485499,0.001495597,1601.899633,3378.607956,0,0,0,140.1515198,2.099073887,7.379569539,1.131103321,1,0
1008,110.2077619,82.15854469,0,0,0,0,0.002469318,1059.120585,2266.593276,0,0,0,129.2208252,3.815140724,6.96613794,1.571765271,1,0
1009,110.2077619,82.15854469,0,0,126.6082562,0.20257321,0.002913778,385.6449631,1556.37881,0,0,0,119.3384247,20.42989159,5.957506864,3.064786751,1,0
1010,110.2077619,82.15854469,0,0,126.6082562,0.20257321,0.001824399,486.7092025,2191.441117,0,0,0,110.7624817,28.95408058,6.189719332,3.399665562,1,0
1011,110.2077619,82.15854469,0,0,232.2423879,0.371587821,0.002067347,231.2009804,1613.802643,0,0,0,94.72590637,43.12362289,5.447603291,3.786995306,1,0
1012,110.2077619,82.15854469,12,0,279.3909285,0.447025486,0.059764569,169.5178352,1574.260146,12,0,0,82.10414886,81.34441376,5.138839896,4.410910619,1,1
1013,110.2077619,82.15854469,31,0,212.3824425,0.339811908,0.001584925,351.8835784,1424.663908,31,0,0,114.7483902,16.74763489,5.866138196,2.876252261,1,1
1014,110.2077619,82.15854469,3,0,112.9841408,0.180774625,0.170051104,324.0701107,518.4052443,3,0,0,97.53235626,132.734726,5.784040884,4.895858181,1,1
1015,110.2077619,82.15854469,1,0,66.44470898,0.106311534,0.065297162,206.4024691,307.3216131,1,0,0,49.33030319,280.5521545,5.334661201,5.640317704,1,1
1068,110.2077619,82.15854469,7,2,100.6398079,0.175368388,0.048984884,79.42460317,194.2130185,7,3,0.428571429,14.44793701,274.040863,4.387320139,5.616919679,2,1
1069,110.2077619,82.15854469,13,2,143.9401971,0.230304315,0.03570122,102.1904762,413.8060582,13,1,0.076923077,43.43334198,138.4502106,4.636576564,4.937707624,2,1
1070,110.2077619,82.15854469,53,0,236.5808869,0.378529419,0.192647091,33.85436893,561.4159278,53,0,0,33.62562943,421.5204773,3.551178493,6.046237913,2,1
1071,110.2077619,82.15854469,4,0,130.512533,0.208820053,0.018157366,69.86861314,947.6060806,4,0,0,98.16147614,80.50382233,4.260827644,4.400649919,2,1
1072,110.2077619,82.15854469,8,0,215.8004822,0.345280772,0.06670959,96.86253041,941.047515,8,0,0,105.1060944,123.1259308,4.583563743,4.821296621,2,1
1073,110.2077619,82.15854469,11,0,249.6406553,0.399425048,0.149844219,94.19562576,1265.511574,11,0,0,101.4054718,204.2843933,4.555933993,5.324396302,2,1
1074,110.2077619,82.15854469,20,0,209.6201048,0.335392168,0.059376642,68.63757576,1154.752927,20,0,0,119.509697,154.6313629,4.243304303,5.047490153,2,1
1075,110.2077619,82.15854469,5,0,273.8361347,0.438137815,0.125837035,44.93438639,1032.286529,5,0,0,107.7936325,208.0270233,3.827213995,5.342463542,2,1
1076,110.2077619,82.15854469,30,0,296.9606077,0.475136972,0.105926088,36.23002421,906.793873,30,0,0,92.03695679,161.1867828,3.617115538,5.088748652,2,1
1077,110.2077619,82.15854469,41,0,282.8847708,0.452615633,0.128319058,34.73390036,646.852258,41,0,0,81.02394104,232.2731476,3.576099828,5.452210074,2,1
1078,110.2077619,82.15854469,52,0,279.1689671,0.446670347,0.169997779,51.79302046,711.0653053,52,0,0,70.69695282,193.4712524,3.966378994,5.27028435,2,1
1079,110.2077619,82.15854469,21,0,336.194243,0.537910789,0.116664184,71.91442543,962.1739004,21,0,0,89.33260345,168.7185059,4.289286499,5.134141217,2,1
1080,110.2077619,82.15854469,47,0,243.9842098,0.390374736,0.0738074,97.30132053,1454.143425,47,0,0,110.3838272,125.9382706,4.588037461,4.84370091,2,1
1081,110.2077619,82.15854469,130,2,204.6752204,0.327480353,0.068512744,106.2350061,2027.800108,130,70,0.538461538,125.591507,139.3305664,4.675022745,4.944000828,2,1
1082,110.2077619,82.15854469,109,3,188.4370126,0.30149922,0.008746067,157.7445783,3308.274998,109,88,0.80733945,138.3256531,62.98983765,5.067296485,4.158724284,2,1
1083,110.2077619,82.15854469,8,3,84.03464755,0.134455436,0.004379483,281.1612121,3520.46556,8,3,0.375,146.4286804,36.9871788,5.642478582,3.637248703,2,1
1084,110.2077619,82.15854469,28,2,98.50903999,0.157614464,0.000746903,336.2457831,4231.025477,28,6,0.214285714,138.4812317,142.1926727,5.820811991,4.964191085,2,1
1085,110.2077619,82.15854469,0,1,39.84173579,0.063746777,0.002976605,435.0817073,4488.427121,0,0,0,154.6556091,35.10124207,6.077829628,3.586327271,2,0
1086,110.2077619,82.15854469,0,3,67.44199287,0.107907189,0.000260451,622.4619105,5167.057348,0,0,0,120.7586365,51.26460648,6.435287673,3.956319402,2,0
1087,110.2077619,82.15854469,8,3,53.4843315,0.08557493,0.000143476,692.7467145,5802.177702,8,4,0.5,119.691925,55.39122391,6.542106929,4.032313542,2,1
1088,110.2077619,82.15854469,4,3,0,0,6.7911392051099E-05,1187.622222,6019.090735,4,0,0,117.6355896,103.8016968,7.080550119,4.652069962,2,1
1089,110.2077619,82.15854469,16,0,29.97131761,0.047954108,0.000510962,612.3811231,4657.518552,16,0,0,106.9218979,128.1594086,6.418986477,4.861047367,2,1
1090,110.2077619,82.15854469,0,0,0,0,0.000398979,647.8345679,4769.673201,0,0,0,120.6596985,11.63120937,6.475177781,2.536170686,1,0
1091,110.2077619,82.15854469,0,1,121.854468,0.194967149,0.000897304,490.7574671,5194.403745,0,0,0,78.18912506,206.1896515,6.197985642,5.333634565,1,0
1092,110.2077619,82.15854469,0,0,47.02950625,0.07524721,0.000584144,744.6012346,5344.410511,0,0,0,79.50658417,70.32952881,6.614190919,4.26731039,1,0
1093,110.2077619,82.15854469,0,0,29.37130388,0.046994086,0.000591211,551.5822485,5225.876252,0,0,0,60.37398148,17.92371178,6.314602288,2.940415727,1,0
1094,110.2077619,82.15854469,2,0,122.6025163,0.196164026,0.001425007,414.0975309,5157.964832,2,0,0,65.65602112,11.36851883,6.028513507,2.51515444,1,1
1095,110.2077619,82.15854469,5,0,55.30699583,0.088491193,0.00143416,405.3660287,5328.1254,5,0,0,52.61063385,6.722593307,6.007254302,2.044150228,1,1
1096,110.2077619,82.15854469,0,0,98.76505552,0.158024089,0.000539388,330.2389706,5011.391961,0,0,0,48.59033585,0,5.80284008,0,1,0
1097,110.2077619,82.15854469,0,0,95.86074949,0.153377199,0.001830592,201.3601441,4622.543701,0,0,0,20.80005646,67.40721893,5.310049001,4.225478359,1,0
1098,110.2077619,82.15854469,0,1,13.07700464,0.020923207,0.001143739,382.3113553,4769.638317,0,0,0,106.6686096,9.756738663,5.948847597,2.375532411,1,0
1099,110.2077619,82.15854469,3,1,1.998650052,0.00319784,0.001808434,569.4710843,4505.204117,3,3,1,122.4635239,31.12717247,6.346462483,3.469702166,1,1
1100,110.2077619,82.15854469,1,2,0,0,0.001620392,1638.846529,4638.881035,1,1,1,118.9538498,5.61125946,7.402357936,1.888774174,1,1
1101,110.2077619,82.15854469,0,2,0,0,0.000654371,1829.435308,5181.213805,0,0,0,87.95923615,4.674983025,7.512309091,1.736067572,1,0
1102,110.2077619,82.15854469,0,1,0,0,0.00020484,1591.761847,5273.127901,0,0,0,101.6637573,0.767627597,7.373224799,0.569638307,1,0
1103,110.2077619,82.15854469,0,1,0,0,0.000959747,1103.944242,5007.018553,0,0,0,99.92539978,2.908587456,7.007550153,1.363176044,1,0
1104,110.2077619,82.15854469,0,1,2.154528767,0.003447246,0.001489173,715.9111922,3875.651496,0,0,0,135.7939911,9.036046028,6.574951973,2.306183215,1,0
1105,110.2077619,82.15854469,1,2,0,0,0.001120535,1313.178615,4566.833789,1,1,1,132.0552826,7.725696564,7.180967122,2.1662723,1,1
1106,110.2077619,82.15854469,0,1,15.48695468,0.024779127,0.000431456,745.4287454,4869.610595,0,0,0,121.4911346,2.824460983,6.615300161,1.341417538,1,0
1107,110.2077619,82.15854469,3,0,137.4616675,0.219938668,0.024485383,337.8274605,4435.472867,3,0,0,104.0598221,8.035244942,5.825491012,2.201133034,1,1
1108,110.2077619,82.15854469,80,0,99.18278843,0.158692461,0.052514296,370.2344322,4853.233905,80,0,0,89.34457397,40.7027626,5.916833756,3.730567376,1,1
1109,110.2077619,82.15854469,0,0,9.902922737,0.015844676,0.000760515,639.7503045,5172.254165,0,0,0,111.4951706,0.637732327,6.46263984,0.493312558,1,0
1110,110.2077619,82.15854469,0,0,0,0,0.000319274,1491.871046,5294.374246,0,0,0,128.5097809,1.505093575,7.308456422,0.918326089,1,0
1111,110.2077619,82.15854469,0,0,0,0,0.00174988,1889.436965,3870.608848,0,0,0,136.1159058,0.55913955,7.544563279,0.444134098,1,0
1112,110.2077619,82.15854469,0,0,0,0,0.002922685,961.690709,2353.422355,0,0,0,131.2565002,10.91174221,6.869732186,2.477524654,1,0
1113,110.2077619,82.15854469,0,0,126.6082562,0.20257321,0.00212596,405.0657734,1936.824489,0,0,0,120.8469543,44.04785538,6.00651515,3.807725378,1,0
1114,110.2077619,82.15854469,0,0,232.2423879,0.371587821,0.002456298,406.8235294,1450.840881,0,0,0,122.6494751,33.92554855,6.010834555,3.553218612,1,0
1115,110.2077619,82.15854469,1,0,264.3604839,0.422976774,0.001880985,343.995098,1338.412548,1,0,0,124.5711823,13.99568176,5.843530208,2.707762277,1,1
1116,110.2077619,82.15854469,3,0,264.3604839,0.422976774,0.00428675,260.8433293,1299.123739,3,0,0,108.4760895,34.76131439,5.567746345,3.576866706,1,1
1117,110.2077619,82.15854469,0,0,143.7392604,0.229982817,0.002573314,256.7622549,762.9309836,0,0,0,116.8819275,25.88287544,5.552037667,3.291489483,1,0
1118,110.2077619,82.15854469,0,0,88.71716546,0.141947465,0.003146324,300.014742,903.8805043,0,0,0,101.0436707,23.92337036,5.70715924,3.215805932,1,0
1119,110.2077619,82.15854469,0,0,144.5157478,0.231225196,0.009714104,253.9260173,544.9360494,0,0,0,85.98293304,99.36242676,5.540973375,4.608787902,1,0
1171,110.2077619,82.15854469,14,2,70.90582425,0.113449319,0.022841053,142.3551515,459.8623246,14,11,0.785714286,49.10683441,72.36361694,4.965325128,4.295428131,2,1
1172,110.2077619,82.15854469,15,2,153.3561918,0.245369907,0.092935706,84.74756098,879.3374414,15,0,0,63.56180954,184.205368,4.451407642,5.221465307,2,1
1173,110.2077619,82.15854469,20,0,172.5064699,0.276010352,0.126870632,66.09564165,1281.113725,20,0,0,87.2396698,190.1204834,4.206119089,5.252904032,2,1
1174,110.2077619,82.15854469,7,0,229.2166611,0.366746658,0.06926753,121.0462287,1326.932428,7,0,0,118.967659,132.0792389,4.804399897,4.890944732,2,1
1175,110.2077619,82.15854469,0,0,227.7998698,0.364479792,0.059416855,151.4242424,1690.62656,0,0,0,120.0066299,176.2787323,5.026667702,5.177723253,2,0
1176,110.2077619,82.15854469,11,0,233.8367744,0.374138839,0.114214985,156.2711864,1626.55989,11,0,0,120.2927246,168.8842621,5.057971617,5.135117394,2,1
1177,110.2077619,82.15854469,16,0,376.0283868,0.601645419,0.04304847,115.940534,1938.330722,16,0,0,127.4777222,146.9943542,4.761665549,4.997174126,2,1
1178,110.2077619,82.15854469,107,1,347.7242926,0.556358868,0.12675072,45.5814234,1465.506627,107,17,0.158878505,104.7083054,246.6029205,3.841201822,5.511826336,2,1
1179,110.2077619,82.15854469,191,1,243.1329263,0.389012682,0.844823825,17.29283111,1292.587155,191,36,0.188481675,82.73171997,657.420166,2.90650924,6.489843278,2,1
1180,110.2077619,82.15854469,149,1,324.4514848,0.519122376,0.062277898,118.4194712,1427.456619,149,91,0.610738255,107.2710037,140.9227753,4.782642263,4.955283074,2,1
1181,110.2077619,82.15854469,75,1,304.0444124,0.48647106,0.168762292,163.3953771,1706.253547,75,44,0.586666667,120.0673141,137.9402313,5.102274363,4.93404385,2,1
1182,110.2077619,82.15854469,9,1,185.4133607,0.296661377,0.011612638,281.8955582,2906.425375,9,0,0,130.3396149,67.28103638,5.645077777,4.223632076,2,1
1183,110.2077619,82.15854469,30,1,147.5754746,0.236120759,0.006055041,388.3317132,2880.082147,30,4,0.133333333,165.9615326,71.27500916,5.964431714,4.280478415,2,1
1184,110.2077619,82.15854469,62,1,67.10379972,0.10736608,0.006621661,506.5850422,3919.008989,62,9,0.14516129,153.05159,53.20346832,6.229664268,3.992744898,2,1
1185,110.2077619,82.15854469,111,1,171.1843082,0.273894893,0.004304787,416.0108565,3898.021393,111,89,0.801801802,165.6244659,35.38412094,6.033112256,3.594132442,2,1
1186,110.2077619,82.15854469,5,1,13.6187972,0.021790076,0.000565174,848.3256659,5476.281261,5,2,0.4,142.5212555,20.75983429,6.7444427,3.080065807,2,1
1187,110.2077619,82.15854469,117,1,75.67088685,0.121073419,0.000294043,352.0274791,4903.626952,117,0,0,91.44056702,119.2022476,5.866545898,4.789175721,2,1
1188,110.2077619,82.15854469,0,1,17.4361621,0.027897859,8.29708782439454E-05,541.7234568,5478.518307,0,0,0,102.4895706,32.45593643,6.296599903,3.510229243,2,0
1189,110.2077619,82.15854469,0,0,50.97793171,0.081564691,0.000438594,573.6654719,5496.07749,0,0,0,81.98935699,116.8115311,6.353788084,4.769086153,2,0
1190,110.2077619,82.15854469,2,0,108.4215774,0.173474524,0.000574063,392.8228155,5400.79538,2,0,0,70.5890274,28.30708504,5.975901101,3.377829297,2,1
1191,110.2077619,82.15854469,0,0,27.43154072,0.043890465,0.000831915,405.5176185,5035.258732,0,0,0,89.02761841,48.0032196,6.00762727,3.891886002,2,0
1192,110.2077619,82.15854469,2,0,64.6401856,0.103424297,0.000476971,443.0131422,4813.458034,2,0,0,100.3355865,0,6.095854161,0,2,1
1193,110.2077619,82.15854469,0,0,86.98190681,0.139171051,0.000298704,515.191358,4991.488229,0,0,0,100.0115128,37.3530426,6.246477546,3.646833862,1,0
1194,110.2077619,82.15854469,55,0,171.8727924,0.274996468,0.017949107,353.8936679,4762.711246,55,0,0,61.41398239,706.765625,5.871818217,6.562113001,1,1
1195,110.2077619,82.15854469,0,0,196.0394419,0.313663107,0.001276522,356.6202686,4634.073921,0,0,0,44.13512421,77.8179245,5.879471721,4.367140439,1,0
1196,110.2077619,82.15854469,0,0,112.7765364,0.180442458,0.001245568,317.5251196,4500.542938,0,0,0,20.38515472,85.98323822,5.76370134,4.465715436,1,0
1197,110.2077619,82.15854469,1,0,202.4766765,0.323962682,0.081192743,257.4199759,4680.201454,1,0,0,28.13895035,309.7113953,5.554586075,5.738864492,1,1
1198,110.2077619,82.15854469,0,0,113.2691095,0.181230575,0.001042892,342.3088235,4916.063001,0,0,0,31.98923492,21.63929176,5.838630402,3.11968697,1,0
1199,110.2077619,82.15854469,0,0,151.3473213,0.242155714,0.001030912,347.489893,4898.709738,0,0,0,46.38084793,19.55360985,5.853609228,3.023036587,1,0
1200,110.2077619,82.15854469,0,0,151.9950529,0.243192085,0.001674804,210.0992647,4653.469409,0,0,0,32.1497879,90.98867798,5.352328472,4.521665504,1,0
1201,110.2077619,82.15854469,1,1,30.54455636,0.04887129,0.001751179,276.5466507,4709.31424,1,0,0,36.87031555,132.5178375,5.62598903,4.894235083,1,1
1202,110.2077619,82.15854469,0,1,0,0,0.000643877,711.1644336,5104.281659,0,0,0,72.36323547,1.023396134,6.568308831,0.704777354,1,0
1203,110.2077619,82.15854469,0,1,0,0,6.26566663683185E-05,1063.07971,5605.348627,0,0,0,85.10118866,0.599545836,6.969865583,0.469719737,1,0
1204,110.2077619,82.15854469,0,2,0,0,0.000369883,1041.030266,5743.449432,0,0,0,73.96520996,0.630807042,6.948926268,0.48907501,1,0
1205,110.2077619,82.15854469,0,0,14.58772414,0.023340359,0.002057603,767.0145278,5470.108958,0,0,0,99.32327271,55.48632813,6.643808649,4.033998629,1,0
1206,110.2077619,82.15854469,5,0,51.91995231,0.083071924,0.00121019,550.2524272,4779.634695,5,0,0,104.9299698,77.25270081,6.31219283,4.359943344,1,1
1207,110.2077619,82.15854469,2,0,101.7024135,0.162723862,0.000909172,499.0484848,4298.912492,2,0,0,106.9875107,126.2600403,6.214705063,4.846232554,1,1
1208,110.2077619,82.15854469,0,0,10.45134489,0.016722152,0.000725595,637.4223301,4630.029801,0,0,0,111.0239487,21.47161293,6.459000024,3.112252865,1,0
1209,110.2077619,82.15854469,0,0,0,0,0.000166529,708.5958738,5194.256674,0,0,0,96.19425201,0.421913624,6.564695616,0.352003587,1,0
1210,110.2077619,82.15854469,5,0,113.2084701,0.181133552,0.000659092,339.1287971,4924.796699,5,0,0,78.90663147,6.650410175,5.829324361,2.034759264,1,1
1211,110.2077619,82.15854469,0,0,82.55861943,0.132093791,0.001720327,328.7387057,5013.435367,0,0,0,64.9491272,2.799540281,5.79830054,1.334880081,1,0
1212,110.2077619,82.15854469,0,0,172.6834708,0.276293553,0.001558336,342.3018182,4563.61676,0,0,0,86.6251297,14.64650917,5.838609997,2.750247836,1,0
1213,110.2077619,82.15854469,0,0,11.78610538,0.018857769,0.000626249,713.5012195,4930.595949,0,0,0,111.3696823,12.32104397,6.571584704,2.589345038,1,0
1214,110.2077619,82.15854469,0,0,2.897804473,0.004636487,0.000146589,1407.253333,4732.208019,0,0,0,131.4532166,0.452007502,7.250105445,0.372947083,1,0
1215,110.2077619,82.15854469,0,0,0,0,0.001052615,1439.174817,3168.642736,0,0,0,123.9839783,0.799396098,7.272519786,0.587451107,1,0
1216,110.2077619,82.15854469,0,0,0,0,0.001505394,1320.555556,1917.383023,0,0,0,131.9283905,10.95647907,7.186564773,2.481273313,1,0
1217,110.2077619,82.15854469,0,0,0,0,0.001766199,1296.155067,1536.529318,0,0,0,131.1257935,7.536860943,7.167928736,2.144393369,1,0
1218,110.2077619,82.15854469,1,0,105.6341317,0.169014611,0.001776324,920.2090465,1668.837837,1,0,0,127.5561981,8.741433144,6.825686988,2.276388247,1,1
1219,110.2077619,82.15854469,0,0,158.7263522,0.253962164,0.030911075,311.7496933,1092.02615,0,0,0,117.7857056,66.50663757,5.745403169,4.212225927,1,0
1220,110.2077619,82.15854469,2,0,15.38669266,0.024618708,0.008966278,464.9070905,1300.172542,2,0,0,101.2771912,43.87973785,6.143986238,3.80398642,1,1
1221,110.2077619,82.15854469,2,0,199.5597749,0.31929564,0.006196026,280.002451,807.6038566,2,0,0,86.7790451,63.75708008,5.638363392,4.170643039,1,1
1222,110.2077619,82.15854469,1,0,203.7700244,0.326032039,0.024702142,332.8511685,890.215217,1,0,0,91.2594223,102.2655334,5.81069529,4.637303666,1,1
1223,110.2077619,82.15854469,1,0,230.7242164,0.369158746,0.002877274,382.2199017,854.7762575,1,0,0,95.38562012,55.93164444,5.94860898,4.041851328,1,1
1228,110.2077619,82.15854469,4,0,88.14849199,0.141037587,0.002731687,258.4604938,1105.494951,4,0,0,121.2522507,25.83316612,5.558604451,3.289638664,1,1
1230,110.2077619,82.15854469,1,0,92.96961105,0.148751378,0.000801873,1014.956576,2190.638279,1,0,0,158.7317352,27.39549446,6.923585887,3.346230487,1,1
1273,110.2077619,82.15854469,5,4,113.2177073,0.181148332,0.022406269,156.1818182,577.6711433,5,4,0.8,64.83838654,140.9669037,5.057403213,4.955593958,2,1
1274,110.2077619,82.15854469,8,3,196.038609,0.313661774,0.050432506,130.684466,970.4668984,8,0,0,89.13918304,134.9048309,4.880408652,4.911954868,2,1
1275,110.2077619,82.15854469,15,0,253.3260582,0.405321693,0.055089639,119.5992736,1379.749241,15,0,0,102.3383484,113.3583527,4.792473261,4.739336962,2,1
1276,110.2077619,82.15854469,3,0,265.8409381,0.425345501,0.044788307,143.7803398,1834.998281,3,0,0,108.1167068,128.8188019,4.975217696,4.866139646,2,1
1277,110.2077619,82.15854469,9,0,233.3565947,0.373370552,0.032185431,235.8019324,2144.012664,9,0,0,128.1496277,83.69158936,5.467224063,4.439016298,2,1
1278,110.2077619,82.15854469,3,1,153.0007148,0.244801144,0.029668825,313.2978208,2741.992666,3,3,1,130.1891174,45.06520462,5.75034101,3.830057885,2,1
1279,110.2077619,82.15854469,38,1,229.8436571,0.367749851,0.055634351,260.7932285,2717.398629,38,8,0.210526316,130.5401306,105.6409225,5.567554988,4.669467327,2,1
1280,110.2077619,82.15854469,63,0,247.434621,0.395895394,0.049947537,191.8319226,2205.415462,63,0,0,136.3935089,117.4634094,5.261818942,4.774604132,2,1
1281,110.2077619,82.15854469,142,1,205.1219456,0.328195113,0.014691462,186.3927711,2734.071089,142,66,0.464788732,141.9395142,77.10240173,5.233206794,4.358020808,2,1
1282,110.2077619,82.15854469,37,1,54.22000716,0.086752011,0.000496631,361.2748184,3813.437216,37,37,1,167.3119507,44.3419342,5.892403091,3.814232304,2,1
1283,110.2077619,82.15854469,160,1,127.3661948,0.203785912,0.000609554,732.8208232,4236.102206,160,160,1,155.77734375,16.67352104,6.598264889,2.872067533,2,1
1284,110.2077619,82.15854469,71,2,127.0873879,0.203339821,0.002473494,599.6842737,3740.476128,71,35,0.492957746,168.7454987,25.94030952,6.398069462,3.29362366,2,1
1285,110.2077619,82.15854469,14,1,67.28014441,0.107648231,0.003457232,845.7929354,4642.241434,14,13,0.928571429,163.6262665,26.18219185,6.741456197,3.302562047,2,1
1286,110.2077619,82.15854469,34,1,152.7641776,0.244422684,0.002563457,605.2100239,3970.157596,34,30,0.882352941,192.4432983,27.88796425,6.4072265,3.363425046,2,1
1287,110.2077619,82.15854469,13,1,72.11441698,0.115383067,0.002091504,530.5006046,4460.372746,13,1,0.076923077,149.1064148,64.48780823,6.275704335,4.181863991,2,1
1288,110.2077619,82.15854469,5,0,69.07479024,0.110519664,0.000270584,578.8590522,4940.811866,5,0,0,137.1811676,43.62583923,6.362785061,3.798313046,2,1
1289,110.2077619,82.15854469,0,0,15.67855801,0.025085693,0.000335525,627.1938169,5528.693977,0,0,0,56.17846298,22.28482437,6.442848744,3.147801834,2,0
1290,110.2077619,82.15854469,0,0,10.07870376,0.016125926,0.0004178,407.25,5105.50686,0,0,0,50.74845886,7.607341766,6.011879732,2.152615533,2,0
1291,110.2077619,82.15854469,0,1,59.25580492,0.094809288,0.000632809,327.3013366,5152.609914,0,0,0,55.4715538,174.0554657,5.793931896,5.165102871,2,0
1292,110.2077619,82.15854469,0,0,80.21709571,0.128347353,0.003576737,330.6403823,4825.234246,0,0,0,43.23660278,108.9692001,5.804051196,4.700200328,2,0
1293,110.2077619,82.15854469,0,0,155.0396359,0.248063417,0.003239055,264.808642,4720.099121,0,0,0,53.23464584,280.9750977,5.582776659,5.641818761,2,0
1294,110.2077619,82.15854469,0,0,133.1237995,0.212998079,0.002103131,231.7968937,4618.343564,0,0,0,65.35269165,55.50179672,5.450166372,4.034272438,2,0
1295,110.2077619,82.15854469,0,0,78.94457259,0.126311316,0.001223678,393.7204301,4873.108672,0,0,0,86.8692627,310.8840332,5.978177742,5.74263143,2,0
1296,110.2077619,82.15854469,0,0,152.8152951,0.244504472,0.001828302,275.4679803,4510.918526,0,0,0,55.12415695,257.6299133,5.622095011,5.555398134,2,0
1297,110.2077619,82.15854469,0,0,155.1443009,0.248230881,0.004186723,250.5664671,4365.664107,0,0,0,41.07363892,105.1926346,5.527707237,4.665254752,1,0
1298,110.2077619,82.15854469,0,0,102.2400792,0.163584127,0.001620746,361.6200717,4588.322998,0,0,0,53.16143036,53.0130043,5.893355652,3.989224838,1,0
1299,110.2077619,82.15854469,0,0,78.1087578,0.124974012,0.001657462,386.9178922,4649.049849,0,0,0,31.82933617,125.2172318,5.960793699,4.838004484,1,0
1300,110.2077619,82.15854469,2,0,98.65089254,0.157841428,0.00082679,256.6801909,4733.115577,2,0,0,28.80376053,128.3699646,5.551719246,4.862676242,1,1
1301,110.2077619,82.15854469,0,0,0,0,0.000321258,538.3889556,5250.62263,0,0,0,71.88620758,0,6.290436935,0,1,0
1302,110.2077619,82.15854469,0,0,65.69174098,0.105106786,0.002236301,359.1058394,5024.822459,0,0,0,60.12743378,0,5.886397987,0,1,0
1303,110.2077619,82.15854469,0,0,4.928179588,0.007885087,0.001664074,401.9736211,4847.185769,0,0,0,52.84747696,35.86227798,5.998871103,3.607188751,1,0
1304,110.2077619,82.15854469,0,0,67.75848951,0.108413583,0.001002391,290.4094203,4966.86557,0,0,0,85.9181366,37.81363678,5.674729221,3.658771648,1,0
1305,110.2077619,82.15854469,0,0,126.8064616,0.202890339,0.002765873,248.3863913,4878.174072,0,0,0,47.31521606,396.9354858,5.519003466,5.986289896,1,0
1306,110.2077619,82.15854469,0,0,2.068337788,0.00330934,0.000346767,552.8968825,5337.387615,0,0,0,68.93341827,64.39586639,6.316978537,4.180459051,1,0
1307,110.2077619,82.15854469,0,0,12.7354022,0.020376644,0.001162421,413.8910412,5197.319887,0,0,0,29.44355202,89.18859863,6.028015934,4.501903018,1,0
1308,110.2077619,82.15854469,7,0,94.29806288,0.150876901,0.003061227,303.6272618,5151.993345,7,0,0,60.01135635,141.2975159,5.719088937,4.957920048,1,1
1309,110.2077619,82.15854469,6,0,134.0550488,0.214488078,0.010731301,500.5187879,4819.822098,6,0,0,89.53041077,334.3298645,6.21764107,5.815114718,1,1
1310,110.2077619,82.15854469,0,0,50.91046715,0.081456747,0.000546639,665.5772947,5196.77015,0,0,0,97.33305359,0,6.502156104,0,1,0
1311,110.2077619,82.15854469,0,0,41.68797494,0.06670076,0.000700213,423.059322,4811.012675,0,0,0,84.21587372,70.21681976,6.049873356,4.265729023,1,0
1312,110.2077619,82.15854469,0,0,67.13796235,0.10742074,0.000652103,459.8391778,4970.38332,0,0,0,59.3523941,1.930894256,6.133049127,1.075307583,1,0
1313,110.2077619,82.15854469,0,0,78.11220712,0.124979531,0.000774852,345.4945322,4960.228036,0,0,0,64.94042206,5.395946026,5.847867038,1.855664356,1,0
1314,110.2077619,82.15854469,2,0,48.77718701,0.078043499,0.00218743,288.9613527,4702.10914,2,0,0,67.85598755,18.33897209,5.669747647,2.962122339,1,1
1315,110.2077619,82.15854469,19,0,192.883864,0.308614182,0.012883372,267.4073171,4497.849437,19,0,0,70.24706268,75.33433533,5.592505667,4.335122841,1,1
1316,110.2077619,82.15854469,4,0,50.574141,0.080918626,0.001316506,382.7227603,4495.189688,4,0,0,97.23505402,20.57160378,5.949920313,3.07137781,1,1
1317,110.2077619,82.15854469,2,0,75.89086411,0.121425383,0.000465095,531.4439024,4399.216488,2,0,0,137.5960541,8.45953083,6.277477545,2.247022787,1,1
1318,110.2077619,82.15854469,7,0,17.29797228,0.027676756,0.000518597,903.6889429,3801.815585,7,0,0,138.0117798,6.913616657,6.807591175,2.068584903,1,1
1319,110.2077619,82.15854469,0,0,0,0,0.001259724,1082.3,3293.37098,0,0,0,134.1020966,10.13579082,6.987767217,2.41016432,1,0
1320,110.2077619,82.15854469,0,0,0,0,0.001872955,870.3894994,2531.947964,0,0,0,156.0648499,7.177220821,6.770089063,2.10135234,1,0
